window,start_date,end_date,rmse,r2,directional_accuracy
389,2021-11-05,2021-11-12,0.016322676,-1.0248780250549316,0.5
390,2021-11-12,2021-11-19,0.009955825,-8.828493118286133,0.5
391,2021-11-19,2021-11-26,0.014858851,-0.36202943325042725,0.5
392,2021-11-26,2021-12-03,0.010287326,-3.2866806983947754,1.0
393,2021-12-03,2021-12-10,0.039555006,-1.519413709640503,0.5
394,2021-12-10,2021-12-17,0.032254152,-0.2754713296890259,0.5
395,2021-12-17,2021-12-24,0.023712218,-0.2698456048965454,0.5
396,2021-12-24,2021-12-31,0.005313431,0.42308956384658813,1.0
397,2021-12-31,2022-01-07,0.020148104,-1.1640598773956299,0.5
398,2022-01-07,2022-01-14,0.009732626,-0.5090547800064087,1.0
399,2022-01-14,2022-01-21,0.026191907,0.10767209529876709,1.0
400,2022-01-21,2022-01-28,0.031585913,0.08860927820205688,0.5
401,2022-01-28,2022-02-04,0.010339314,-6.217533111572266,0.5
402,2022-02-04,2022-02-11,0.018785719,-0.2399277687072754,0.5
403,2022-02-11,2022-02-18,0.0069284625,-31.06194305419922,1.0
404,2022-02-18,2022-02-25,0.014397364,-0.4264112710952759,0.5
405,2022-02-25,2022-03-04,0.009805803,0.12760204076766968,0.5
406,2022-03-04,2022-03-11,0.025115974,-8.389349937438965,0.5
407,2022-03-11,2022-03-18,0.054083813,-0.47930049896240234,0.5
408,2022-03-18,2022-03-25,0.02734188,-0.6963855028152466,1.0
409,2022-03-25,2022-04-01,0.032820523,-13.672391891479492,1.0
410,2022-04-01,2022-04-08,0.013390078,-3.015936851501465,0.5
411,2022-04-08,2022-04-15,0.018093161,-15.897232055664062,0.5
412,2022-04-15,2022-04-22,0.008865865,-6.827212333679199,1.0
413,2022-04-22,2022-04-29,0.009902037,-12.462651252746582,1.0
414,2022-04-29,2022-05-06,0.017458832,-0.2521306276321411,1.0
415,2022-05-06,2022-05-13,0.009507347,0.27510422468185425,1.0
416,2022-05-13,2022-05-20,0.010549448,-9.5059232711792,1.0
417,2022-05-20,2022-05-27,0.06531371,-0.9030725955963135,0.5
418,2022-05-27,2022-06-03,0.035603583,0.11730057001113892,0.5
419,2022-06-03,2022-06-10,0.07229384,-12.166891098022461,0.0
420,2022-06-10,2022-06-17,0.017364739,-18.739723205566406,1.0
421,2022-06-17,2022-06-24,0.08640337,-1.001070499420166,0.5
422,2022-06-24,2022-07-01,0.047723737,-0.26658034324645996,0.5
423,2022-07-01,2022-07-08,0.028795145,-0.9248046875,0.5
424,2022-07-08,2022-07-15,0.015941655,-0.2510935068130493,0.5
425,2022-07-15,2022-07-22,0.017266732,-0.0018186569213867188,0.5
426,2022-07-22,2022-07-29,0.02706771,-9.735810279846191,1.0
427,2022-07-29,2022-08-05,0.021273378,-0.2476285696029663,1.0
428,2022-08-05,2022-08-12,0.02124779,-1.2329339981079102,1.0
429,2022-08-12,2022-08-19,0.026873741,-0.4796842336654663,0.5
430,2022-08-19,2022-08-26,0.03489431,-4.755202770233154,0.5
431,2022-08-26,2022-09-02,0.009125361,-4.464287757873535,1.0
432,2022-09-02,2022-09-09,0.054577313,-1.484891653060913,0.5
433,2022-09-09,2022-09-16,0.043637525,-0.061830997467041016,0.5
434,2022-09-16,2022-09-23,0.045071848,-5066.30029296875,1.0
435,2022-09-23,2022-09-30,0.027451528,-8.258996963500977,1.0
436,2022-09-30,2022-10-07,0.0421715,-2.587702512741089,0.5
437,2022-10-07,2022-10-14,0.020236269,-0.7460366487503052,0.5
438,2022-10-14,2022-10-21,0.04468008,-1.0814080238342285,0.5
439,2022-10-21,2022-10-28,0.06297164,-280.27374267578125,0.0
440,2022-10-28,2022-11-04,0.05800553,-1.540346384048462,0.5
441,2022-11-04,2022-11-11,0.057208892,-0.5694330930709839,0.5
442,2022-11-11,2022-11-18,0.052699942,-1.6921277046203613,0.5
443,2022-11-18,2022-11-25,0.03232679,-7.5236616134643555,0.5
444,2022-11-25,2022-12-02,0.00689654,-11.16816520690918,1.0
445,2022-12-02,2022-12-09,0.036213927,-1.526698112487793,0.5
446,2022-12-09,2022-12-16,0.04210076,-39.44486618041992,0.0
447,2022-12-16,2022-12-23,0.017654568,-2.4145822525024414,1.0
448,2022-12-23,2022-12-30,0.019455113,-4585.97509765625,1.0
449,2022-12-30,2023-01-06,0.014049739,-2.1802661418914795,0.5
450,2023-01-06,2023-01-13,0.01646951,-6.559085369110107,1.0
451,2023-01-13,2023-01-20,0.020783022,-0.5869055986404419,0.5
452,2023-01-20,2023-01-27,0.016780607,-0.17200660705566406,1.0
453,2023-01-27,2023-02-03,0.0053285034,-0.6515101194381714,1.0
454,2023-02-03,2023-02-10,0.023189822,-1.8963243961334229,0.5
455,2023-02-10,2023-02-17,0.019484455,-20.499860763549805,0.0
456,2023-02-17,2023-02-24,0.008239018,0.5407091379165649,1.0
457,2023-02-24,2023-03-03,0.0339786,-1.186180830001831,0.5
458,2023-03-03,2023-03-10,0.038681496,-0.3982635736465454,0.5
459,2023-03-10,2023-03-17,0.026847122,0.21791774034500122,0.5
460,2023-03-17,2023-03-24,0.03774545,-40793.22265625,0.0
461,2023-03-24,2023-03-31,0.022311635,-3.7575087547302246,1.0
462,2023-03-31,2023-04-07,0.02096524,-0.41220664978027344,0.5
463,2023-04-07,2023-04-14,0.01155292,-5.650808334350586,0.5
464,2023-04-14,2023-04-21,0.0021523174,0.766656756401062,1.0
465,2023-04-21,2023-04-28,0.003395199,0.5056951642036438,0.5
466,2023-04-28,2023-05-05,0.0120270625,-1.0837008953094482,0.5
467,2023-05-05,2023-05-12,0.009871842,-14.254183769226074,0.0
468,2023-05-12,2023-05-19,0.016149966,-1.8075921535491943,0.5
469,2023-05-19,2023-05-26,0.0055786534,0.2770337462425232,1.0
470,2023-05-26,2023-06-02,0.011961296,-1.5718638896942139,1.0
471,2023-06-02,2023-06-09,0.008253177,-0.33573663234710693,1.0
472,2023-06-09,2023-06-16,0.011738784,-0.18265020847320557,1.0
473,2023-06-16,2023-06-23,0.021672709,-0.20897448062896729,0.5
474,2023-06-23,2023-06-30,0.024384405,-0.7198607921600342,0.5
475,2023-06-30,2023-07-07,0.021404687,-0.5114452838897705,0.5
476,2023-07-07,2023-07-14,0.02582255,-1.111809253692627,0.0
477,2023-07-14,2023-07-21,0.022629345,-6.024933338165283,0.0
478,2023-07-21,2023-07-28,0.0037348242,-4.361638069152832,1.0
479,2023-07-28,2023-08-04,0.030992897,-2.5137524604797363,0.5
480,2023-08-04,2023-08-11,0.013147826,-0.7503218650817871,1.0
481,2023-08-11,2023-08-18,0.008166978,0.19745659828186035,1.0
482,2023-08-18,2023-08-25,0.013713442,0.13938075304031372,0.5
483,2023-08-25,2023-09-01,0.017650453,-3.594198703765869,0.5
484,2023-09-01,2023-09-08,0.023008116,-0.4926774501800537,0.5
485,2023-09-08,2023-09-15,0.017640293,-8.61153793334961,0.0
486,2023-09-15,2023-09-22,0.019467449,-0.920287013053894,1.0
487,2023-09-22,2023-09-29,0.010937028,0.03518986701965332,1.0
488,2023-09-29,2023-10-06,0.020722786,-10.550201416015625,0.5
489,2023-10-06,2023-10-13,0.010862565,-5499.28466796875,0.0
490,2023-10-13,2023-10-20,0.016449967,-0.3141813278198242,1.0
491,2023-10-20,2023-10-27,0.016262833,-561.3168334960938,1.0
492,2023-10-27,2023-11-03,0.055954266,-0.8407883644104004,0.5
493,2023-11-03,2023-11-10,0.027317178,-0.5484346151351929,1.0
494,2023-11-10,2023-11-17,0.015418211,-10.345580101013184,1.0
495,2023-11-17,2023-11-24,0.006707478,-0.22184836864471436,1.0
496,2023-11-24,2023-12-01,0.006225227,-28.83612632751465,1.0
497,2023-12-01,2023-12-08,0.0042157564,-1.272843837738037,1.0
498,2023-12-08,2023-12-15,0.0117908595,-0.09713625907897949,1.0
499,2023-12-15,2023-12-22,0.0075533646,0.22405070066452026,1.0
500,2023-12-22,2023-12-29,0.01683996,-60.638832092285156,1.0
501,2023-12-29,2024-01-05,0.015193012,-1.689805507659912,0.5
502,2024-01-05,2024-01-12,0.020118825,-0.4339640140533447,0.5
503,2024-01-12,2024-01-19,0.01764445,-27.309961318969727,0.5
504,2024-01-19,2024-01-26,0.007054319,-158.03564453125,1.0
505,2024-01-26,2024-02-02,0.0038683503,-4.774682998657227,1.0
506,2024-02-02,2024-02-09,0.0031511218,-3033.91015625,1.0
507,2024-02-09,2024-02-16,0.011166356,-0.5715137720108032,0.5
508,2024-02-16,2024-02-23,0.00942759,0.1691184639930725,0.5
509,2024-02-23,2024-03-01,0.0031703692,0.19060969352722168,1.0
510,2024-03-01,2024-03-08,0.010293731,-1.9176263809204102,0.5
511,2024-03-08,2024-03-15,0.0065118857,-96.20256042480469,0.0
512,2024-03-15,2024-03-22,0.014352389,-0.4408820867538452,0.5
513,2024-03-22,2024-03-29,0.009211197,0.03754115104675293,1.0
514,2024-03-29,2024-04-05,0.008956546,-0.784482479095459,0.5
515,2024-04-05,2024-04-12,0.0107125165,-11.299373626708984,0.5
516,2024-04-12,2024-04-19,0.008458288,-0.2248290777206421,1.0
517,2024-04-19,2024-04-26,0.036437567,-0.6159241199493408,0.5
518,2024-04-26,2024-05-03,0.022922287,-3.7985429763793945,0.5
519,2024-05-03,2024-05-10,0.008827708,-0.8749535083770752,1.0
520,2024-05-10,2024-05-17,0.008657005,-31.802616119384766,1.0
521,2024-05-17,2024-05-24,0.015502543,-3.250107765197754,1.0
522,2024-05-24,2024-05-31,0.012199082,-19.292789459228516,0.5
523,2024-05-31,2024-06-07,0.011831185,-0.6862304210662842,0.0
524,2024-06-07,2024-06-14,0.013240815,-101.12557220458984,0.5
525,2024-06-14,2024-06-21,0.0031083142,0.5840539336204529,1.0
526,2024-06-21,2024-06-28,0.007991828,-4.4946794509887695,0.5
527,2024-06-28,2024-07-05,0.017878115,-2.160881757736206,0.0
528,2024-07-05,2024-07-12,0.010753852,-3.010158061981201,1.0
529,2024-07-12,2024-07-19,0.024112549,-1.8711497783660889,0.5
530,2024-07-19,2024-07-26,0.014658549,-5.528079509735107,0.5
531,2024-07-26,2024-08-02,0.007445513,-0.42878997325897217,1.0
532,2024-08-02,2024-08-09,0.010057176,0.02605384588241577,1.0
533,2024-08-09,2024-08-16,0.047705855,-4.982693672180176,0.5
534,2024-08-16,2024-08-23,0.010933251,0.1831808090209961,1.0
535,2024-08-23,2024-08-30,0.021191372,-11.642034530639648,1.0
536,2024-08-30,2024-09-06,0.038080994,-1.758124828338623,0.5
537,2024-09-06,2024-09-13,0.04577398,-0.22067809104919434,0.5
538,2024-09-13,2024-09-20,0.030687692,-4.600728988647461,0.0
539,2024-09-20,2024-09-27,0.04136118,-127.96734619140625,1.0
540,2024-09-27,2024-10-04,0.003050756,-1.348618507385254,1.0
541,2024-10-04,2024-10-11,0.008450966,-2.676903009414673,1.0
542,2024-10-11,2024-10-18,0.0011428974,0.20257645845413208,1.0
543,2024-10-18,2024-10-25,0.012758589,-0.9679865837097168,0.5
544,2024-10-25,2024-11-01,0.0030193632,-1.210458755493164,1.0
545,2024-11-01,2024-11-08,0.0437829,-1.1834092140197754,0.5
546,2024-11-08,2024-11-15,0.0403424,-0.46921801567077637,0.5
547,2024-11-15,2024-11-22,0.024685914,-0.7121678590774536,0.5
548,2024-11-22,2024-11-29,0.00958441,-8.649543762207031,1.0
549,2024-11-29,2024-12-06,0.0059899734,-156.54393005371094,1.0
550,2024-12-06,2024-12-13,0.012358614,-1.3850479125976562,0.5
551,2024-12-13,2024-12-20,0.017133746,-5.3330607414245605,0.0
552,2024-12-20,2024-12-27,0.014204791,-0.12449061870574951,0.5
553,2024-12-27,2025-01-03,0.0039059117,0.5371768474578857,1.0
554,2025-01-03,2025-01-10,0.013453865,-2.2818760871887207,1.0
555,2025-01-10,2025-01-17,0.029892517,-0.5315251350402832,0.5
556,2025-01-17,2025-01-24,0.02456042,-17.552738189697266,0.0
557,2025-01-24,2025-01-31,0.02180421,-1.5535352230072021,0.5
558,2025-01-31,2025-02-07,0.011073052,-7.512557029724121,0.0
559,2025-02-07,2025-02-14,0.016737534,-2.871825695037842,0.5
560,2025-02-14,2025-02-21,0.015566055,0.013302803039550781,0.5
561,2025-02-21,2025-02-28,0.012057104,-11.070920944213867,1.0
562,2025-02-28,2025-03-07,0.013651609,-0.5915517807006836,1.0
563,2025-03-07,2025-03-14,0.00752968,-2.1913974285125732,1.0
564,2025-03-14,2025-03-21,0.025328329,-2.2560157775878906,0.5
565,2025-03-21,2025-03-28,0.010924959,-0.14002513885498047,0.5
566,2025-03-28,2025-04-04,0.06281945,-1.4781548976898193,1.0
567,2025-04-04,2025-04-11,0.08382433,-0.2382819652557373,0.5
568,2025-04-11,2025-04-18,0.049847584,-0.9941400289535522,0.5
569,2025-04-18,2025-04-25,0.030722613,-0.04745745658874512,0.5
570,2025-04-25,2025-05-02,0.021496724,-6.148519515991211,1.0
571,2025-05-02,2025-05-09,0.02640893,-1.4828104972839355,0.5
572,2025-05-09,2025-05-16,0.03215008,-0.31335997581481934,0.5
573,2025-05-16,2025-05-23,0.04008656,-0.06070232391357422,0.5
574,2025-05-23,2025-05-30,0.026218327,-0.3552737236022949,0.5
575,2025-05-30,2025-06-06,0.019345801,-108.34972381591797,0.0
576,2025-06-06,2025-06-13,0.01420586,-1.2855243682861328,0.5
577,2025-06-13,2025-06-20,0.0101245465,-71.57548522949219,0.0
578,2025-06-20,2025-06-27,0.025394246,-1.0653703212738037,0.5
579,2025-06-27,2025-07-04,0.012938581,-1.389301061630249,1.0
580,2025-07-04,2025-07-11,0.020565055,-3.1473307609558105,0.5
581,2025-07-11,2025-07-18,0.0068748943,-1.32061767578125,0.5
582,2025-07-18,2025-07-25,0.011199632,-5.812706470489502,0.5
583,2025-07-25,2025-08-01,0.02395469,-0.5613430738449097,0.5
584,2025-08-01,2025-08-08,0.024250008,-0.027469635009765625,0.5
585,2025-08-08,2025-08-15,0.019301247,-6.004031181335449,0.0
586,2025-08-15,2025-08-22,0.012857822,-13.507421493530273,1.0
587,2025-08-22,2025-08-29,0.00663685,-12.022791862487793,0.5
588,2025-08-29,2025-09-05,0.0038960662,-2.2665441036224365,0.5
589,2025-09-05,2025-09-12,0.010250399,-1.7105374336242676,1.0
590,2025-09-12,2025-09-19,0.0035570895,-2.804871082305908,1.0
591,2025-09-19,2025-09-26,0.013020156,-1.9379842281341553,0.5
592,2025-09-26,2025-10-03,0.008074666,-0.3503662347793579,0.5
593,2025-10-03,2025-10-10,0.023283737,-0.729887843132019,0.5
594,2025-10-10,2025-10-17,0.023069913,-0.23690736293792725,0.0
595,2025-10-17,2025-10-24,0.031999502,-923.1845703125,0.0
596,2025-10-24,2025-10-31,0.013548517,-4.218966007232666,1.0
597,2025-10-31,2025-11-07,0.02941325,-5.246384620666504,0.5
598,2025-11-07,2025-11-14,0.010523094,-0.41210055351257324,0.5
599,2025-11-14,2025-11-14,0.010231008,,0.0
